Time (s),Volume (m^3),H_X(19),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),N2X2(45),H2(20)
6.652797590245788e-07,0.03159427132446203,0.00018047640693829193,0.938,0.0,0.0,0.01743556233003455,0.008501461008885186,0.049901334965356016,1.1680566609480896e-34,-8.154794432930916e-51,0.001500222651645089,2.130827030199532e-41,-5.4031470725792587e-67,1.0154443922666579e-05,1.8458545576976373e-33,0.0030855884732547295,8.007666301825231e-15,9.96961849857774e-11,0.0004963026775794654,3.474662081660781e-06,8.685773710379654e-12,4.086346440627703e-39,-3.4642182835949115e-40,3.6610133852475886e-23,9.677142675269484e-09
6.679842330600111e-07,0.03159427132446203,0.00018099798087763372,0.938,0.0,0.0,0.0174240217686691,0.008496824171250725,0.04990108019688869,1.2129437884680139e-34,2.221106830186253e-50,0.0014987321079552294,-5.800508257954925e-41,1.4716314317403526e-66,1.014766888772441e-05,1.8705400557346624e-33,0.0030951236922167765,8.12017918262199e-15,9.95053296436189e-11,0.0004977945371277503,3.4733461722361922e-06,8.736660331167706e-12,-1.112147287546725e-38,9.359017703810499e-40,3.7836025354549395e-23,9.77586704872035e-09
6.706887070954434e-07,0.03159427132446203,0.00018151828837165848,0.938,0.0,0.0,0.01741250369714431,0.00849219598985427,0.04990082603491246,1.2593251669918539e-34,-6.112571711381702e-50,0.0014972448686936099,1.5954763627901617e-40,-4.049948378827161e-66,1.0140907150210702e-05,1.8953921965958487e-33,0.0031046409789129772,8.233671306536172e-15,9.931578755949591e-11,0.0004992831180345467,3.4720044760996057e-06,8.787507043936808e-12,3.058432725617361e-38,-2.555335659861728e-39,3.9096515265260297e-23,9.875131503925678e-09
6.733931811308756e-07,0.03159427132446203,0.00018203733368750592,0.938,0.0,0.0,0.017401008044821913,0.008487576437336827,0.049900572477577135,1.3072426739843665e-34,1.6994263410483882e-49,0.0014957609240572583,-4.4334976892139234e-40,1.125962309971031e-65,1.0134158668131244e-05,1.920561838714911e-33,0.0031141403899535088,8.348145102747497e-15,9.912754055486195e-11,0.0005007684296201181,3.4706374759589768e-06,8.838313112448345e-12,-8.497089875899437e-38,7.049850290615066e-39,4.0392391523844856e-23,9.97493600583327e-09
6.758272077627646e-07,0.03159427132446203,0.0001825033988235774,0.938,0.0,0.0,0.017390681068009357,0.008483426195247648,0.0499003447914175,1.3517171932616612e-34,-3.8061780279169876e-50,0.0014944281827187647,-1.113069362293089e-40,-2.5700931916109266e-66,1.0128096333091867e-05,1.9432348607608747e-33,0.0031226746227948645,8.452012836950931e-15,9.89592107835548e-11,0.0005021024224545972,3.4693859341795585e-06,8.884003226819372e-12,-1.6922580990845453e-38,-1.2379426356022612e-38,4.158959751718712e-23,1.006522176314615e-08
6.782612343946535e-07,0.03159427132446203,0.00018296844812767756,0.938,0.0,0.0,0.017380372142703947,0.008479282900712074,0.04990011759217879,1.3975025334048288e-34,1.9582230397934455e-50,0.0014930980950273126,-1.0796165198838426e-39,1.1862057799756586e-66,1.0122044670721151e-05,1.966228799818131e-33,0.003131194462934397,8.556679409492654e-15,9.879190277128284e-11,0.0005034337814110243,3.468114623443827e-06,8.929659319307753e-12,-2.00697043052278e-37,-3.327026062259938e-39,4.281670892915799e-23,1.0155944889623467e-08
6.804518583633537e-07,0.03159427132446203,0.00018338612650940325,0.938,0.0,0.0,0.017371109501916202,0.008475559859508474,0.04989991352807367,1.4398569580868227e-34,-8.085834139685777e-49,0.0014919032791336157,-1.0223025755848233e-40,-5.372349607815894e-65,1.0116607274720054e-05,1.9867976446519785e-33,0.003138850046992435,8.65156375332811e-15,9.864218875777983e-11,0.0005046297580667349,3.4669538202743673e-06,8.970720295387051e-12,-1.1352580478650664e-38,-2.5652744739145537e-38,4.394717614131485e-23,1.0237969621741212e-08
6.826424823320538e-07,0.03159427132446203,0.0001838029867976876,0.938,0.0,0.0,0.01736186140468601,0.008471842415564913,0.049899709856313916,1.4833236414700731e-34,-1.0540805818964152e-48,0.0014907106018385876,-1.209721606303376e-39,-6.9955096395100615e-65,1.0111178477113438e-05,2.007782514871598e-33,0.0031464940355858226,8.74709779221029e-15,9.849328313726922e-11,0.0005058236116204494,3.4657775204599907e-06,9.011752941330999e-12,-2.1646102080865035e-37,-3.0141383034873276e-38,4.5102800199290064e-23,1.0320348559604576e-08
6.84833106300754e-07,0.03159427132446203,0.00018421903122279687,0.938,0.0,0.0,0.017352627814187588,0.0084681305546282,0.04989950657592631,1.5279271740964205e-34,-2.576470865788145e-48,0.0014895200580262976,1.8173475241184317e-39,-1.7037774439000704e-64,1.010575825600892e-05,2.028589982313049e-33,0.00315412645821606,8.843282758475559e-15,9.834517700518635e-11,0.0005070153469481429,3.464585963956355e-06,9.052756900866073e-12,3.377909776894932e-37,3.503279933017899e-39,4.628403261689681e-23,1.0403081668913999e-08
6.870237302694541e-07,0.03159427132446203,0.00018463426200832252,0.938,0.0,0.0,0.017343408693721498,0.008464424262495792,0.04989930368593944,1.5736925841350133e-34,-2.9957620435040722e-49,0.0014883316425974126,-3.0098424077307964e-39,-1.9194076899390016e-65,1.0100346589589329e-05,2.0504114073528957e-33,0.0031617473442814787,8.940119874125993e-15,9.819786158555439e-11,0.0005082049689120701,3.463379387842033e-06,9.093731823757981e-12,-5.7977633660655e-37,5.48159162914714e-38,4.7491330952681305e-23,1.0486168912638626e-08
6.892143542381543e-07,0.03159427132446203,0.00018504868137119508,0.938,0.0,0.0,0.01733420400671414,0.008460723525015534,0.04989910118538376,1.6206453431618323e-34,-3.790191555531669e-48,0.0014871453504691292,5.674383355384981e-39,-2.4956067643131332e-64,1.0094943456112378e-05,2.0709467657347767e-33,0.0031693567230776896,9.037610350885143e-15,9.80513282290718e-11,0.0005093924823608052,3.4621580263475186e-06,9.134677365740616e-12,1.091519509929701e-36,-9.505789818299241e-38,4.8725158860388096e-23,1.05696102510402e-08
6.914049782068545e-07,0.03159427132446203,0.0001854622915216987,0.938,0.0,0.0,0.017325013716717227,0.008457028328085456,0.04989889907329153,1.6688113720022108e-34,2.3425593528282133e-48,0.0014859611765751046,-1.1124521612155489e-38,1.563526868279812e-64,1.0089548833910362e-05,2.094065897017006e-33,0.00317695462379804,9.135755390253789e-15,9.790556841004226e-11,0.0005105778921292795,3.4609221108835927e-06,9.175593188445713e-12,-2.0930179730590843e-36,5.090737305825998e-38,4.998598613956934e-23,1.065340564169669e-08
6.935956021755546e-07,0.03159427132446203,0.00018587509466348542,0.938,0.0,0.0,0.01731583778740723,0.008453338657653532,0.049898697348696876,1.7182170466053837e-34,-9.94515145755811e-48,0.001484779115865392,2.1349831798869514e-38,-6.559079680061847e-64,1.0084162701389845e-05,2.1121331393124905e-33,0.0031845410755340507,9.234556183565696e-15,9.776057372508867e-11,0.0005117612030388218,3.4596718700696235e-06,9.216478959332902e-12,3.986950906924169e-36,-2.2797927087841475e-38,5.1274288786261405e-23,1.0737555039525861e-08
6.957862261442548e-07,0.03159427132446203,0.00018628709299358913,0.938,0.0,0.0,0.01730667618258488,0.008449654499717463,0.0498984960106358,1.7688892039773345e-34,1.559750093431081e-47,0.001483599163306371,-4.093897091990742e-38,1.0341329481777486e-63,1.007878503703134e-05,2.140578527727177e-33,0.0031921161072758666,9.334013912043325e-15,9.761633589184824e-11,0.000512942419897195,3.458407529762354e-06,9.257334351620439e-12,-7.718406887584143e-36,2.520089258525874e-37,5.2590549043790775e-23,1.0822058396808553e-08
6.979688807011577e-07,0.03159427132446203,0.00018669679423913643,0.938,0.0,0.0,0.01729756211793279,0.008445989213207418,0.049898295788506485,1.8206637197280404e-34,-6.821110213057557e-48,0.00148242559504924,-9.625851288555154e-39,-4.633104779534497e-64,1.0073435337128398e-05,2.150629366183786e-33,0.0031996522522681507,9.433764334888227e-15,9.747336740649944e-11,0.0005141172616552397,3.4571339880728274e-06,9.298010581463273e-12,-1.3192485943160548e-36,-1.5901216098842857e-36,5.393031131000023e-23,1.0906606314156582e-08
7.001515352580606e-07,0.03159427132446203,0.00018710570085273202,0.938,0.0,0.0,0.01728846220235878,0.008442329371553745,0.04989809594819844,1.8737500997924008e-34,4.3055706276132256e-48,0.0014812541097042116,-1.104417200362664e-37,2.531491972898606e-64,1.0068094001455467e-05,2.1734751246520504e-33,0.003207177117361446,9.534169233004776e-15,9.733113420918746e-11,0.0005152900340587786,3.4558468888162817e-06,9.338656022523932e-12,-2.0309317132655323e-35,-1.2244635346709633e-36,5.529880262664719e-23,1.09915055179497e-08
7.021159243592732e-07,0.03159427132446203,0.00018747303917475351,0.938,0.0,0.0,0.017280284346509713,0.008439040158090223,0.04989791641759484,1.9226725736322658e-34,-7.834264154733035e-47,0.0014802015497078081,-5.8629287082823845e-39,-5.241005312424524e-63,1.006329393335211e-05,2.169199684300707e-33,0.00321393987508758,9.625094159051387e-15,9.720374651473108e-11,0.0005163437638215195,3.454677085833543e-06,9.375210341572788e-12,-2.864481282700996e-37,-2.7755875698956196e-36,5.655541780149387e-23,1.1068215105972344e-08
7.040803134604859e-07,0.03159427132446203,0.0001878397371549261,0.938,0.0,0.0,0.01727211789695255,0.00843575533390252,0.04989773719480877,1.972700991804309e-34,-1.1638526785969422e-46,0.0014791506692922985,-6.418009378232671e-38,-7.777235679597783e-63,1.0058500607899777e-05,2.187134969844797e-33,0.003220693539701316,9.71655095598876e-15,9.707694240113368e-11,0.0005173958246553244,3.4534966309184225e-06,9.411739253566215e-12,-1.0527312749366112e-35,-4.5957091127773315e-36,5.783607087095066e-23,1.1145209149857931e-08
7.060447025616985e-07,0.03159427132446203,0.00018820579635452957,0.938,0.0,0.0,0.017263962828013155,0.008432474889065145,0.04989755827915165,2.023856375442306e-34,-2.0796118194103176e-46,0.0014781014648843627,7.719470480460542e-38,-1.380273335304574e-62,1.0053714009836241e-05,2.215807389002947e-33,0.003227438131757461,9.808540440856989e-15,9.695071629513614e-11,0.000518446219980008,3.4523056775751423e-06,9.448242542267697e-12,1.4035716247590604e-35,1.1357822397651313e-36,5.914113187923023e-23,1.1222487606232124e-08
7.080090916629112e-07,0.03159427132446203,0.00018857121833061745,0.938,0.0,0.0,0.017255819114095804,0.008429198813683956,0.04989737966993615,2.0761600665925418e-34,-1.0727986992262227e-46,0.0014770539329209942,-8.316431909551843e-38,-7.113972406680711e-63,1.0048934123945948e-05,2.257659955113807e-33,0.0032341736717469,9.901063424365971e-15,9.682506269622196e-11,0.0005194949532067565,3.451104377625209e-06,9.48471999491222e-12,-1.7769945426661536e-35,6.406389819967402e-36,6.04709751013787e-23,1.1300050430100642e-08
7.099734807641238e-07,0.03159427132446203,0.00018893600463602578,0.938,0.0,0.0,0.017247686729682892,0.008425927097895983,0.04989720136647612,2.1296337318197692e-34,-1.025889455298831e-46,0.0014760080698494596,-1.513631688894938e-38,-6.857135511785659e-63,1.0044160935059845e-05,2.2352909037195445e-33,0.003240900180096845,9.994120710927525e-15,9.669997617235227e-11,0.000520542027738149,3.449892881222953e-06,9.521171402168073e-12,-9.972789035728668e-37,-5.685050079905282e-36,6.182597907306908e-23,1.137789757486222e-08
7.117399428423773e-07,0.03159427132446203,0.00018926349442256946,0.938,0.0,0.0,0.01724038339807502,0.008422988746873573,0.04989704128896647,2.178736753646957e-34,-1.4083373387567054e-46,0.0014750690075825985,1.3946713480780255e-39,-9.404239393622693e-63,1.0039874387323776e-05,2.2569632926000163e-33,0.0032469412463110516,1.007825869517353e-14,9.658797287917047e-11,0.0005214821879857374,3.4487948676553325e-06,9.553927643910024e-12,3.6920071437731143e-37,-3.910784891185498e-37,6.306625777608386e-23,1.1448143785608529e-08
7.135064049206308e-07,0.03159427132446203,0.00018959047255781683,0.938,0.0,0.0,0.017233089188905735,0.008420053906100705,0.049896881457651004,2.228819864017323e-34,-1.5655277957073845e-47,0.0014741312894097655,1.205435249237093e-38,-1.0848923962511849e-63,1.0035593231838888e-05,2.3225350443404213e-33,0.00325297504043929,1.0162829958198257e-14,9.647641995261919e-11,0.000522421012157586,3.4476888358196567e-06,9.586662510388337e-12,-9.538387794316815e-36,3.3685375874289864e-35,6.432747326218763e-23,1.1518619833656153e-08
7.152728669988842e-07,0.03159427132446203,0.00018991694016222527,0.938,0.0,0.0,0.017225804083780317,0.008417122568469562,0.04989672187203336,2.2798995048379047e-34,3.175285598479485e-46,0.001473194912768689,5.963028494189862e-39,2.097129596515509e-62,1.0031317457670507e-05,2.397417009376102e-33,0.0032590015772044996,1.0247835072018383e-14,9.63653135840289e-11,0.0005233585027101741,3.4465748915100246e-06,9.619375856349052e-12,5.708050458232506e-38,5.2061805239097526e-36,6.560990973263148e-23,1.15893256818399e-08
7.170393290771377e-07,0.03159427132446203,0.00019024289835351503,0.938,0.0,0.0,0.017218528064354376,0.008414194726892407,0.04989656253161799,2.331992339369435e-34,2.3213120757000963e-46,0.0014722598751037211,-1.6474494683783284e-37,1.5256286406027429e-62,1.0027047053913938e-05,2.477979122880076e-33,0.003265020871288596,1.03332746046117e-14,9.625465000638975e-11,0.000524294662094406,3.445453139468831e-06,9.652067538690745e-12,1.2363065459286645e-36,-8.348978867567994e-35,6.691385424903737e-23,1.1660261291975204e-08
7.188057911553912e-07,0.03159427132446203,0.00019056834824667388,0.938,0.0,0.0,0.01721126111233375,0.00841127037430153,0.04989640343591017,2.3851152544180714e-34,-6.131451372685998e-46,0.0014713261738658187,-2.5640742215700358e-39,-4.070318207283e-62,1.002278200969436e-05,2.3812695724544217e-33,0.0032710329373326114,1.0419149119935872e-14,9.614442549588137e-11,0.000525229492755626,3.444323683395568e-06,9.684737416442902e-12,-5.485779201041864e-38,-7.703812166010764e-36,6.823959675105003e-23,1.1731426624865515e-08
7.203956070258193e-07,0.03159427132446203,0.000190860819474955,0.938,0.0,0.0,0.017204728593066876,0.008408641434227619,0.04989626045858986,2.4338207356485386e-34,-9.082088466983364e-46,0.001470486983295368,8.527330945837812e-39,-6.005390965637893e-62,1.001894804333684e-05,2.374655934853502e-33,0.003276437628865937,1.0496808556848688e-14,9.60455957960704e-11,0.0005260697063091541,3.443300670856399e-06,9.714121548684084e-12,5.888699365697734e-39,1.2103013919369971e-35,6.945164424887923e-23,1.1795671804216568e-08
7.219854228962475e-07,0.03159427132446203,0.00019115288069166872,0.938,0.0,0.0,0.017198203390354425,0.008406015309399592,0.04989611767872309,2.4833870732602663e-34,-7.525531602056047e-46,0.0014696488713224533,-5.422464376390282e-39,-4.952190492383954e-62,1.0015118401533959e-05,2.4217024759506647e-33,0.0032818364881290448,1.0574821188838242e-14,9.594711610339752e-11,0.0005269088473481247,3.4422715753562383e-06,9.743487806921408e-12,3.7076031832311716e-38,-5.7582974212591064e-36,7.068180076844419e-23,1.1860102996451026e-08
7.235752387666756e-07,0.03159427132446203,0.00019144453270398442,0.938,0.0,0.0,0.01719168549096353,0.008403391994706395,0.04989597509595091,2.5338270510636656e-34,-6.187701986316764e-46,0.0014688118361024572,2.4876351020099938e-39,-4.052015955065094e-62,1.0011293076419663e-05,2.4340711831836085e-33,0.003287229525710872,1.0653187418751569e-14,9.584898378991001e-11,0.0005277469176436894,3.44123647036063e-06,9.772836092730428e-12,2.4786023635766845e-38,-3.38897962248131e-37,7.193028372583027e-23,1.1924720170920796e-08
7.250060730500609e-07,0.03159427132446203,0.00019170667031099888,0.938,0.0,0.0,0.01718582561494091,0.008401033409933943,0.049895846939675574,2.579980681925588e-34,-6.210985395651681e-46,0.0014680594235070793,-8.947933223509417e-40,-4.05882543016775e-62,1.0007853968099857e-05,2.4392726638085925e-33,0.0032920782907274455,1.072401968276328e-14,9.576095956633885e-11,0.000528500266885028,3.4402997979315756e-06,9.799234103268964e-12,1.1116738046823427e-38,2.0013359640031523e-36,7.306976874328755e-23,1.1983034616903518e-08
7.264369073334462e-07,0.03159427132446203,0.00019196847770073608,0.938,0.0,0.0,0.017179971634315453,0.008398677093533506,0.04989571894249562,2.626861974260205e-34,-6.6522122327384176e-46,0.001467307880252185,-6.836797582739879e-39,-4.341308529415963e-62,1.0004418344234865e-05,2.4612407661256138e-33,0.0032969223564198766,1.0795138975332971e-14,9.56732127341555e-11,0.0005292527515419906,3.4393583694088134e-06,9.825617407642661e-12,-3.0323052811777615e-38,-9.036120911439823e-36,7.422443707310284e-23,1.2041499659898913e-08
7.278677416168314e-07,0.03159427132446203,0.00019222995545792903,0.938,0.0,0.0,0.01717412353950778,0.008396323041805959,0.04989559110415052,2.674480566312338e-34,-7.404814539278647e-46,0.0014665572050019163,5.591947090304273e-39,-4.827755275319174e-62,1.0000986199130456e-05,2.4691042394440494e-33,0.003301761730452662,1.0866545584773597e-14,9.558574143233769e-11,0.0005300043728982455,3.438412236982699e-06,9.851985936872256e-12,-1.2186499935419462e-38,-2.116806806312064e-37,7.539445124657868e-23,1.21001152762304e-08
7.292985759002167e-07,0.03159427132446203,0.00019249110416614802,0.938,0.0,0.0,0.01716828132095965,0.008393971251060598,0.04989546342438003,2.7228461986796066e-34,-7.524328854531272e-46,0.0014658073964231978,3.367025234679599e-39,-4.893423954415211e-62,9.997557527104977e-06,2.4792126876127374e-33,0.0033065964204730797,1.0938239797718204e-14,9.549854381663477e-11,0.0005307551322351027,3.4374614524185254e-06,9.878339622838888e-12,1.8420846226752996e-38,8.16587279637566e-36,7.657997508221014e-23,1.2158881441805258e-08
7.30729410183602e-07,0.03159427132446203,0.0001927519244078023,0.938,0.0,0.0,0.017162444969133907,0.008391621717615124,0.049895335902924366,2.7719687151127152e-34,-6.8883767077912875e-46,0.0014650584531857328,-9.05015374142917e-39,-4.458882849033703e-62,9.994132322489347e-06,2.5107361497029005e-33,0.003311426434111242,1.1010221899126387e-14,9.541161805950405e-11,0.0005315050308315161,3.436506067059523e-06,9.90467839827702e-12,-1.5161248300485894e-38,-6.683775088444363e-36,7.778117369189967e-23,1.2217798132117068e-08
