Time (s),Volume (m^3),H_X(19),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),N2X2(45),H2(20),H2X(38),N2X(46)
5.192691955780412e-07,0.05842168493353951,0.00010537388442444898,0.938,0.0,0.0,0.03556183996789005,0.008267391066224474,0.04991130090592518,3.2071788625997155e-12,9.123680644756007e-27,0.0019984311598838962,4.449261590214466e-24,3.130058909063818e-35,1.0505221995049774e-06,2.0566002159484247e-19,0.003552859020431874,1.6189057198399732e-08,7.418994520236634e-09,1.019045128889877e-06,5.299910421599109e-07,3.203117550656356e-09,5.587346507736821e-27,2.3143209505929814e-24,2.0262553177066062e-10,3.517480135088539e-05,7.621869486133508e-08,5.244347424000122e-14
5.21204622585014e-07,0.05842168493353951,0.00010538496848288835,0.938,0.0,0.0,0.03555097511564525,0.008262050691523968,0.04991112771743345,3.263572338384144e-12,4.9457174204082595e-27,0.001998431670827425,1.1517517776133887e-24,1.9702973886901583e-35,1.0501975926273366e-06,2.0744717944997537e-19,0.0035637132870769412,1.627663522620556e-08,7.4148490714640155e-09,1.0186724510491148e-06,5.297586083900549e-07,3.2042457132165105e-09,1.37754187826467e-27,1.1777500005733989e-23,2.052993760071221e-10,3.534245761350685e-05,7.656004550999804e-08,5.31518171538384e-14
5.231400495919868e-07,0.05842168493353951,0.00010539565116243704,0.938,0.0,0.0,0.035540124408659786,0.008256717024371947,0.04991095485983798,3.3206884664043377e-12,1.3470245120263268e-26,0.0019984321791859023,-1.5015870825078097e-24,4.2696673098411005e-35,1.0498734128163394e-06,2.09241894531425e-19,0.0035745538072724783,1.636435827256305e-08,7.4107328423725545e-09,1.0183005497410435e-06,5.295277581568223e-07,3.2054063521871107e-09,-1.9106187869209463e-27,1.792614460389547e-24,2.079962343844686e-10,3.550998481143854e-05,7.690092534784767e-08,5.386653305390613e-14
5.250754765989596e-07,0.05842168493353951,0.00010540593796548807,0.938,0.0,0.0,0.035529287812394006,0.008251390051001742,0.04991078233160821,3.3785331504658807e-12,1.812542498694954e-26,0.0019984326849838926,-5.21797984763898e-25,5.5138577960274e-35,1.0495496590086502e-06,2.1104544482080072e-19,0.0035853806100838623,1.645222697907718e-08,7.406645456536072e-09,1.0179294194977245e-06,5.292984718090637e-07,3.2065991470928392e-09,-7.76115419330296e-28,-6.076362484278307e-24,2.1071621814535083e-10,3.567738171857911e-05,7.724133229006133e-08,5.458765580442603e-14
5.270109036059324e-07,0.05842168493353951,0.00010541583431745772,0.938,0.0,0.0,0.035518465292483675,0.008246069757687791,0.04991061013123018,3.4371123205670476e-12,1.358632602485859e-26,0.0019984331882455988,9.023393140812078e-25,4.2543084999085854e-35,1.0492263301465368e-06,2.1285845158935054e-19,0.003596193724477581,1.6540241982221337e-08,7.4025865433687154e-09,1.0175590549265172e-06,5.290707299821917e-07,3.207823781237003e-09,1.1974254782562605e-27,-7.718358324006913e-25,2.134594390787574e-10,3.584464713074487e-05,7.75812643015184e-08,5.531521943977908e-14
5.289463306129052e-07,0.05842168493353951,0.00010542534556789188,0.938,0.0,0.0,0.035507656814738296,0.008240756130745458,0.049910438257206355,3.496431933043804e-12,1.0712375321746663e-26,0.001998433688994865,3.9656572512190764e-25,3.449090605170762e-35,1.0489034251778135e-06,2.1468015461454742e-19,0.003606993179321842,1.662840391334161e-08,7.39855573802333e-09,1.0171894507087652e-06,5.288445135936447e-07,3.2090799417030623e-09,5.903607045422969e-28,3.990884978485904e-24,2.1622600952125218e-10,3.601177986536542e-05,7.792071939605715e-08,5.604925816499831e-14
5.30881757619878e-07,0.05842168493353951,0.00010543447699155583,0.938,0.0,0.0,0.035496862345139435,0.008235449156530874,0.04991026670805536,3.5564979707150143e-12,1.3635343357311005e-26,0.0019984341872551887,-5.072401668849173e-25,4.222671035546745e-35,1.0485809430557865e-06,2.165101657021455e-19,0.0036177790033871753,1.6716713398663843e-08,7.394552681291796e-09,1.0168206015985084e-06,5.286198038384315e-07,3.2103673193531005e-09,-6.480260155954664e-28,5.639661557364506e-25,2.1901604235814776e-10,3.61787787611831e-05,7.825969563574118e-08,5.678980635624508e-14
5.328171846268507e-07,0.05842168493353951,0.00010544323378950777,0.938,0.0,0.0,0.035486081849839035,0.008230148821440748,0.049910095482311734,3.617316443027849e-12,1.5624213548258164e-26,0.001998434683049721,-3.161257161610357e-25,4.7416132343446223e-35,1.0482588827391996e-06,2.183489803623562e-19,0.003628551225347028,1.6805171059303475e-08,7.390577019507313e-09,1.0164525024212155e-06,5.283965821847524e-07,3.2116856088233656e-09,-5.140632586111309e-28,-2.5740157900936185e-24,2.2182965102461587e-10,3.6345642677956445e-05,7.859819113013617e-08,5.753689856126916e-14
5.347526116338235e-07,0.05842168493353951,0.00010545162109015635,0.938,0.0,0.0,0.03547531529515776,0.008224855111912179,0.04990992457852571,3.678893386203357e-12,1.3810420357698418e-26,0.0019984351764012753,2.5539243170740454e-25,4.2250971402616704e-35,1.0479372431921766e-06,2.201968826126829e-19,0.003639309873778359,1.689377751127781e-08,7.38662840444865e-09,1.0160851480725456e-06,5.281748303696962e-07,3.2130345085170737e-09,3.467646467189378e-28,-4.591156518663642e-25,2.2466694950673862e-10,3.651237049616715e-05,7.893620403559632e-08,5.829056949985391e-14
5.366880386407963e-07,0.05842168493353951,0.00010545964395030238,0.938,0.0,0.0,0.035464562647583464,0.008219568014422496,0.04990975399526294,3.741234863382183e-12,1.2432946937415719e-26,0.0019984356673323307,2.2023898213525984e-25,3.8277476552183366e-35,1.0476160233841732e-06,2.2205359470109685e-19,0.003650054977162217,1.6982533365520893e-08,7.3827064932462975e-09,1.0157185335171378e-06,5.279545303950098e-07,3.2144137205946956e-09,3.391432888429128e-28,1.6173481692371927e-24,2.2752805234250403e-10,3.667896111673115e-05,7.927373255456009e-08,5.905085406424675e-14
5.386234656477691e-07,0.05842168493353951,0.00010546730735616573,0.938,0.0,0.0,0.035453823873769455,0.008214287515489083,0.049909583731104296,3.80434696477043e-12,1.3515796778851546e-26,0.0019984361558650367,-1.0993167318631632e-25,4.100575469221756e-35,1.0472952222899177e-06,2.2391896253379687e-19,0.0036607865638843204,1.707143922790048e-08,7.378810948290334e-09,1.015352653787422e-06,5.277356645229408e-07,3.2158229509618496e-09,-1.1725121133317438e-28,3.436962944819946e-25,2.3041307462274687e-10,3.684541346071298e-05,7.961077493485565e-08,5.981778731957601e-14
5.405588926547419e-07,0.05842168493353951,0.00010547461622439648,0.938,0.0,0.0,0.03544309894053303,0.008209013601669196,0.04990941378464568,3.868235807785628e-12,1.44481721129688e-26,0.0019984366420212228,-1.4872277020585819e-25,4.3324270584198477e-35,1.0469748388893652e-06,2.257931908149582e-19,0.003671504662235628,1.716049569923718e-08,7.374941437140243e-09,1.0149875039824512e-06,5.275182152721515e-07,3.2172619092549288e-09,-2.6234649260517868e-28,-9.994049519357463e-25,2.333221319920376e-10,3.701172646904411e-05,7.99473294690155e-08,6.059140450425397e-14
5.424943196617147e-07,0.05842168493353951,0.00010548157540307149,0.938,0.0,0.0,0.03543238781485389,0.008203746259559806,0.04990924415449771,3.932907537202814e-12,1.381591192082352e-26,0.0019984371258223994,4.2428582436143875e-26,4.138258433507896e-35,1.0466548721676416e-06,2.276764114812722e-19,0.0036822093004129034,1.7249703375325553e-08,7.3710976324363334e-09,1.0146230792667618e-06,5.273021654137017e-07,3.2187303088245876e-09,6.383192912405031e-29,-2.5381680548700205e-25,2.3625534064952103e-10,3.7177899102244696e-05,8.028339449360055e-08,6.137174103036725e-14
5.444297466686875e-07,0.05842168493353951,0.00010548818967267629,0.938,0.0,0.0,0.03542169046387258,0.008198485475797422,0.04990907483928559,3.998368325300694e-12,1.3197907407664757e-26,0.0019984376072897654,8.77316676389588e-26,3.9481522343670574e-35,1.0463353211149953e-06,2.295685331155499e-19,0.0036929005065192686,1.7339062846957125e-08,7.36727921181299e-09,1.0142593748692555e-06,5.270874979671011e-07,3.2202278667172378e-09,1.239346347976928e-28,6.174431399132481e-25,2.392128173497066e-10,3.7343930340149027e-05,8.061896838853309e-08,6.215883248405456e-14
5.463651736756602e-07,0.05842168493353951,0.00010549446374707217,0.938,0.0,0.0,0.03541100685488898,0.008193231237057915,0.04990890583764885,4.064624372007889e-12,1.3556087151394848e-26,0.00199843808644421,-1.2686408385494985e-27,4.024063389832127e-35,1.046016184726747e-06,2.3146950258106154e-19,0.0037035783085647665,1.7428574699945183e-08,7.363485857813525e-09,1.0138963860820988e-06,5.268741961964283e-07,3.2217543036546755e-09,3.9283657539850215e-29,1.7544348311784205e-25,2.421946794032133e-10,3.7509819181634476e-05,8.095404957643917e-08,6.295271462587265e-14
5.48300600682633e-07,0.05842168493353951,0.0001055004022744494,0.938,0.0,0.0,0.03540033695536088,0.008187983530056354,0.04990873714824114,4.131681905049223e-12,1.3960505061631773e-26,0.0019984385633063186,-5.754903958732724e-26,4.112668922526254e-35,1.0456974620032402e-06,2.3337940792316636e-19,0.0037142427344668966,1.751823951515111e-08,7.359717257806717e-09,1.0135341082596514e-06,5.26662243606515e-07,3.2233093440119758e-09,-1.2859634962961635e-28,-3.684235844377179e-25,2.4520104467746955e-10,3.767556464435388e-05,8.128863652199936e-08,6.375342339115064e-14
5.502360276896058e-07,0.05842168493353951,0.00010550600983826624,0.938,0.0,0.0,0.0353896807329024,0.008182742341546857,0.0499085687697301,4.199547180092081e-12,1.376142119115157e-26,0.001998439037896384,-2.1765404953948383e-27,4.0370045401704115e-35,1.045379151949793e-06,2.352983141885235e-19,0.003724893812051162,1.76080578685123e-08,7.355973103904907e-09,1.01317253681741e-06,5.264516239391958e-07,3.2248927157937412e-09,2.544957693486077e-29,-1.2853086822872414e-25,2.4823203159737254e-10,3.7841165764471464e-05,8.1622727731309e-08,6.456099489033374e-14
5.521714546965786e-07,0.05842168493353951,0.00010551129095817423,0.938,0.0,0.0,0.03537903815528261,0.008177507658322392,0.049908400700796975,4.26822648089278e-12,1.3505533006098304e-26,0.0019984395102343997,2.0147539621170602e-26,3.9459835204689203e-35,1.0450612535766487e-06,2.3722620292372185e-19,0.003735531569051599,1.769803033107148e-08,7.352253092883682e-09,1.0128116672309765e-06,5.262423211696207e-07,3.2265041506088505e-09,-1.2597707522429465e-29,2.2954041654620123e-25,2.512877591459049e-10,3.800662159640221e-05,8.195632175124642e-08,6.537546540931599e-14
5.541068817035514e-07,0.05842168493353951,0.00010551625009092969,0.938,0.0,0.0,0.03536840919042406,0.008172279467214631,0.04990823294013662,4.3377261194429786e-12,1.3609010703469735e-26,0.0019984399803400746,2.1273169726117162e-26,3.9529797318964226e-35,1.044743765898931e-06,2.391630632409425e-19,0.0037461560331113137,1.7788157469007335e-08,7.348556926103105e-09,1.0124514950350434e-06,5.260343195026312e-07,3.228143383643779e-09,1.0125575112636141e-28,7.475900732368741e-26,2.543683468647148e-10,3.817193121255448e-05,8.22894171688506e-08,6.619687140976316e-14
5.560423087105242e-07,0.05842168493353951,0.00010552089163129219,0.938,0.0,0.0,0.03535779380640139,0.0081670577550938,0.04990806548645716,4.408052436116092e-12,1.3772916865184756e-26,0.0019984404482328304,-2.624043895775924e-26,3.976561442405522e-35,1.0444266879365944e-06,2.41108940849103e-19,0.003756767231782998,1.7878439843666363e-08,7.344884309430403e-09,1.0120920158224012e-06,5.25827603369195e-07,3.229810153634627e-09,-1.2211986738985279e-28,-1.2145171173762226e-25,2.574739148546576e-10,3.833709370307606e-05,8.262201261070651e-08,6.702524952942583e-14
5.57977735717497e-07,0.05842168493353951,0.00010552521991290949,0.938,0.0,0.0,0.035347191971439894,0.008161842508868485,0.049907898338479924,4.4792117998137116e-12,1.3714205855480902e-26,0.001998440913931812,8.196174201371146e-27,3.93962539502181e-35,1.0441100187143823e-06,2.430638710670243e-19,0.003767365192529452,1.7968878011595826e-08,7.341234953164189e-09,1.011733225242964e-06,5.256221574229021e-07,3.23150420283793e-09,1.1233603855213484e-28,-6.892624266624368e-26,2.6060458377630303e-10,3.850210817560356e-05,8.295410674233941e-08,6.786063658244337e-14
5.599131627244697e-07,0.05842168493353951,0.00010552923920918958,0.938,0.0,0.0,0.03533660365391421,0.008156633715485499,0.04990773149493908,4.551210608112012e-12,1.36214047279488e-26,0.001998441377455886,-1.983691809593382e-26,3.893498613863623e-35,1.0437937572617778e-06,2.4502786424147507e-19,0.003777949942724097,1.8059472524577773e-08,7.337608571960033e-09,1.0113751190028164e-06,5.254179665365212e-07,3.233225277000355e-09,-1.7006331972875234e-28,9.77953981785162e-26,2.6376047485040793e-10,3.866697375501495e-05,8.328569826761737e-08,6.870306955963872e-14
5.618485897314425e-07,0.05842168493353951,0.00010553295373416026,0.938,0.0,0.0,0.03532602882234683,0.008151431361929699,0.04990756495458164,4.624055287408134e-12,1.3641261815026624e-26,0.0019984418388236513,4.098295116402325e-26,3.8781873758740333e-35,1.0434779026129585e-06,2.470009237901116e-19,0.0037885215096514794,1.8150223929663955e-08,7.33400488475746e-09,1.011017692863275e-06,5.25215015798611e-07,3.2349731253273747e-09,2.576229459608516e-28,7.235192192900732e-27,2.6694170985835745e-10,3.8831689583185457e-05,8.361678592816167e-08,6.955258562880504e-14
5.637840167384153e-07,0.05842168493353951,0.00010553636764331548,0.938,0.0,0.0,0.03531546744540693,0.008146235435223848,0.04990739871616712,4.697752293066559e-12,1.3711292555638673e-26,0.001998442298053439,-4.8832195232220366e-26,3.8766534623246896e-35,1.0431624538067573e-06,2.4898308524568116e-19,0.0037990799205077763,1.8241132769211656e-08,7.330423614708414e-09,1.0106609426399684e-06,5.250132905101895e-07,3.2367475004510037e-09,-3.4048117952770866e-28,-6.947174900425796e-27,2.7014841114257506e-10,3.899625481874657e-05,8.394736850276574e-08,7.040922213498393e-14
5.657194437453881e-07,0.05842168493353951,0.00010553948503445011,0.938,0.0,0.0,0.03530491949190886,0.008141045922428435,0.04990723277846747,4.7723081095654265e-12,1.3681359456193267e-26,0.0019984427551633156,6.496893857582891e-26,3.848033517286292e-35,1.0428474098866132e-06,2.5097436503793476e-19,0.0038096252024012916,1.8332199580920254e-08,7.326864489106892e-09,1.0103048642019409e-06,5.248127761814591e-07,3.2385481583966678e-09,4.722934901734448e-28,-7.699180117215041e-26,2.7338070160690304e-10,3.916066863684823e-05,8.427744480682173e-08,7.127301660073591e-14
5.676548707523609e-07,0.05842168493353951,0.0001055423099484817,0.938,0.0,0.0,0.03529438493081101,0.008135862810641544,0.04990706714026683,4.847729250642807e-12,1.367059659623854e-26,0.0019984432101710923,-1.0166665310301488e-25,3.824704338253201e-35,1.0425327699005325e-06,2.5297479370113137e-19,0.003820157382352946,1.8423424897868574e-08,7.323327239320074e-09,1.0099494534707652e-06,5.246134585285869e-07,3.2403748585493045e-09,-6.928094799063722e-28,1.0697636519639722e-25,2.7663870471695535e-10,3.9324930228924114e-05,8.460701369175528e-08,7.214400672640349e-14
5.695902977593337e-07,0.05842168493353951,0.00010554484637026081,0.938,0.0,0.0,0.03528386373121438,0.008130686086998662,0.049906901800361406,4.9240222594429504e-12,1.364223891018869e-26,0.001998443663094323,1.5096649567369963e-25,3.796747473904638e-35,1.0422185329010434e-06,2.5498436534937547e-19,0.0038306764872967714,1.8514809248552742e-08,7.319811600720577e-09,1.0095947064196778e-06,5.244153234705356e-07,3.2422273636187527e-09,1.012366598554593e-27,-1.046726261219846e-25,2.799225445004436e-10,3.948903880246007e-05,8.493607404446787e-08,7.302223039036722e-14
5.715257247663065e-07,0.05842168493353951,0.00010554709822936922,0.938,0.0,0.0,0.03527335586236139,0.00812551573867256,0.049906736757559245,5.0011937086624306e-12,1.371572989207041e-26,0.0019984441139503143,-2.2171373943788947e-25,3.796569409744709e-35,1.041904697945156e-06,2.570031349762605e-19,0.0038411825440803804,1.86063531569248e-08,7.3163173126200955e-09,1.0092406190727272e-06,5.242183571259518e-07,3.244105439604512e-09,-1.4900101520469044e-27,1.6037339450700987e-25,2.8323234554747783e-10,3.965299358076551e-05,8.5264624786787e-08,7.390772564929471e-14
5.734611517732792e-07,0.05842168493353951,0.00010554906940090645,0.938,0.0,0.0,0.03526286129363455,0.00812035175287312,0.049906572010680106,5.079250200696258e-12,1.3629993488110852e-26,0.001998444562756124,3.3793424166791193e-25,3.753262030876573e-35,1.0415912640943194e-06,2.5903107717035827e-19,0.0038516755794654562,1.8698057142431576e-08,7.312844118204182e-09,1.0088871875039414e-06,5.240225458101017e-07,3.2460088557599313e-09,2.2399575874830004e-27,-2.7453960296854516e-25,2.865682330108424e-10,3.981679380274786e-05,8.559266487492385e-08,7.480053073838335e-14
5.75396578780252e-07,0.05842168493353951,0.00010555076370626513,0.938,0.0,0.0,0.03525237999455527,0.008115194116847173,0.049906407558555264,5.158198367783898e-12,1.3745786002582515e-26,0.0019984450095285673,-5.227334203956404e-25,3.764762024946353e-35,1.0412782304143826e-06,2.6106828322913244e-19,0.003862155620128218,1.8789921720054353e-08,7.309391764468289e-09,1.0085344078365098e-06,5.238278760318594e-07,3.247937384555906e-09,-3.41618077829681e-27,4.181230239794807e-25,2.8993033260625e-10,3.998043872268999e-05,8.592019329893868e-08,7.57006840715967e-14
5.773320057872248e-07,0.05842168493353951,0.00010555218491389459,0.938,0.0,0.0,0.03524191193478265,0.008110042817878377,0.04990624340002738,5.238044872155217e-12,1.354815481698921e-26,0.0019984454542842207,8.139803232399683e-25,3.6913039777675655e-35,1.0409655959755531e-06,2.6311466014479237e-19,0.0038726226926598917,1.8881947400348405e-08,7.305960002154979e-09,1.008182276241979e-06,5.236343344907444e-07,3.2498908016441183e-09,5.270717126449861e-27,-6.303979812088257e-25,2.9331877061257235e-10,4.014392761003056e-05,8.624720908221338e-08,7.660822424189481e-14
5.792674327941976e-07,0.05842168493353951,0.00010555333674005356,0.938,0.0,0.0,0.03523145708411217,0.008104897843287029,0.04990607953395034,5.318796406176346e-12,1.3872918182508562e-26,0.0019984458970394277,-1.2852548418950143e-24,3.7597648928996114e-35,1.040653359852358e-06,2.6517040269984796e-19,0.003883076823567171,1.897413468948358e-08,7.302548585692272e-09,1.007830788939467e-06,5.2344190807401e-07,3.2518688858199152e-09,-8.242769973158305e-27,9.94432942962582e-25,2.9673367387205176e-10,4.030725974914724e-05,8.65737112809316e-08,7.752319002145949e-14
