Time (s),Volume (m^3),H_X(19),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),N2X2(45)
4.714371045700301e-05,0.0357716342693874,0.00018789241469900305,0.938,0.0,0.0,0.005885641920731694,0.0011646602681295304,0.04990577954547132,1.5657236163799107e-15,-4.1144150066563205e-30,0.0018223040288497423,6.541461453290461e-39,-1.0122361560227232e-49,1.5671699955997151e-06,1.669165678005915e-24,0.01776333269919503,1.856449212032848e-08,4.9078918931337265e-11,0.00017530120700552952,2.2696614326277047e-06,5.9074856857236404e-08,1.7702011048386123e-38,1.1057790980962794e-30,2.3731680000841293e-08
4.719662940121468e-05,0.0357716342693874,0.00018771745500967122,0.938,0.0,0.0,0.005883606666442828,0.0011634845247372138,0.04990586818710411,1.577274157403218e-15,-4.114414815779479e-30,0.0018223566600233723,1.1001523228762721e-37,-9.840032143156796e-50,1.5666308472042238e-06,1.673120762007434e-24,0.017765596083491264,1.8598956915794754e-08,4.9082938458469724e-11,0.00017524808888942083,2.269702710826779e-06,5.920784443116583e-08,-5.679762194012798e-38,1.8684951806069366e-30,2.387078594444919e-08
4.724954834542635e-05,0.0357716342693874,0.00018754295556802194,0.938,0.0,0.0,0.005881574641159768,0.001162310779545792,0.04990595659871388,1.5888895496395321e-15,-4.1144145791049704e-30,0.001822409214071705,-1.5014397633499253e-38,-9.539182503395384e-50,1.5660925494666132e-06,1.6770611234821904e-24,0.017767855700558065,1.863336547017837e-08,4.908693743863013e-11,0.00017519504778339438,2.269743281087063e-06,5.934069056505442e-08,-1.2745250499691188e-38,-1.3375551826802938e-30,2.4010402305241647e-08
4.7302467289638023e-05,0.0357716342693874,0.0001873689149764959,0.938,0.0,0.0,0.005879545836742063,0.0011611390273370968,0.04990604478100134,1.6005700034909784e-15,-4.1144142890754246e-30,0.0018224616911923866,-1.977941610771209e-38,-9.216195999136564e-50,1.5655551002530723e-06,1.6809972697825365e-24,0.017770111560133233,1.866771757966402e-08,4.909091590410586e-11,0.0001751420834887152,2.2697831459447628e-06,5.947339390726385e-08,1.8684528672078565e-37,8.407278739049512e-30,2.415052913753835e-08
4.7355386233849695e-05,0.0357716342693874,0.00018719533184059645,0.938,0.0,0.0,0.005877520245081149,0.001159969262911684,0.04990613273466561,1.612315729141255e-15,-4.114413966449236e-30,0.001822514091582106,2.1584046136758374e-38,-8.883974025005375e-50,1.565018497437952e-06,1.6849459302407908e-24,0.017772363671918652,1.870201304282799e-08,4.9094873888318085e-11,0.0001750891958076103,2.2698223079363106e-06,5.960595311442154e-08,-1.5365257176774528e-39,1.0745177536454454e-30,2.4291166487773732e-08
4.74030132836402e-05,0.0357716342693874,0.0001870394969927706,0.938,0.0,0.0,0.005875699952817198,0.0011589181702011987,0.04990621169806721,1.6229428631521523e-15,-4.114413737486992e-30,0.0018225611864896767,-3.061178746633415e-38,-8.630290751628329e-50,1.5645362768257183e-06,1.688488596626187e-24,0.01777438737615509,1.8732830362515995e-08,4.909841859059328e-11,0.00017504166223653286,2.2698569548745683e-06,5.97251320617762e-08,-4.624351259539598e-38,-3.747449728973425e-30,2.4418176627864827e-08
4.74506403334307e-05,0.0357716342693874,0.0001868840305446899,0.938,0.0,0.0,0.00587388225047738,0.0011578686796345258,0.049906290477356535,1.633623190296739e-15,-4.1144134967883e-30,0.0018226082195457662,-1.4923666030332807e-38,-8.377198624213894e-50,1.5640547385446343e-06,1.692012114854768e-24,0.01777640805953385,1.8763601493980136e-08,4.91019467547973e-11,0.0001749941904201941,2.2698910363948026e-06,5.984419221069463e-08,3.9186282187018364e-37,1.8196687687698416e-29,2.4545600341518773e-08
4.749826738322121e-05,0.0357716342693874,0.00018672893148616082,0.938,0.0,0.0,0.0058720671322160705,0.0011568207874598276,0.049906369073040045,1.6443568633292247e-15,-4.11441315936637e-30,0.0018226551908917974,2.298842946989873e-38,-8.073662531775754e-50,1.563573881061538e-06,1.6955684318554185e-24,0.01777842572905371,1.879432629532553e-08,4.910545840587141e-11,0.00017494678021639116,2.2699245543458258e-06,5.996313259912346e-08,2.5782647209098867e-38,2.984663586915506e-30,2.4673437646294413e-08
4.754589443301171e-05,0.0357716342693874,0.00018657419880901887,0.938,0.0,0.0,0.005870254592208117,0.0011557744899373397,0.04990644748562312,1.6551440348505903e-15,-4.114412998112367e-30,0.0018227021006685816,-1.0337613535854376e-37,-7.882079245451271e-50,1.5630937028500803e-06,1.6991413120188262e-24,0.017780440391690328,1.8825004626210088e-08,4.91089535691737e-11,0.00017489943148353627,2.2699575105761028e-06,6.008195227048877e-08,-8.935946989669703e-37,-4.753789414314505e-29,2.4801688554634582e-08
4.7593521482802215e-05,0.0357716342693874,0.00018641983150713241,0.938,0.0,0.0,0.005868444624648736,0.0011547297833393163,0.04990652571561013,1.665984857306264e-15,-4.114412913433097e-30,0.0018227489490163216,-1.1157721072135428e-37,-7.743645431371353e-50,1.5626142023910462e-06,1.7026181136851847e-24,0.01778245205439634,1.8855636347840495e-08,4.911243226934659e-11,0.00017485214408065352,2.2699899069339676e-06,6.02006502737085e-08,3.891450256998054e-37,1.1608761175124045e-29,2.4930353073880112e-08
4.764114853259272e-05,0.0357716342693874,0.00018626582857640708,0.938,0.0,0.0,0.005866637223753414,0.0011536866639499824,0.04990660376350444,1.6768794829838142e-15,-4.1144125344338156e-30,0.0018227957360746154,4.5848078319757853e-38,-7.434999023541996e-50,1.5621353781653466e-06,1.7061591263193218e-24,0.017784460724101465,1.8886221322968126e-08,4.911589453173375e-11,0.00017480491786737475,2.2700217452675704e-06,6.031922566320443e-08,2.722116402739916e-37,1.696790045631382e-29,2.5059431206284073e-08
4.768401287740417e-05,0.0357716342693874,0.0001861275366478583,0.938,0.0,0.0,0.005865012752680744,0.0011527492105015285,0.04990667385133523,1.6867307735849602e-15,-4.114412156609383e-30,0.0018228377921394973,-2.7464630497746186e-38,-7.142216707211225e-50,1.561705013293467e-06,1.7093817685897433e-24,0.017786265973529353,1.8913707720128617e-08,4.911899653528324e-11,0.000174762466477008,2.270049924184099e-06,6.042583790194059e-08,-7.2372637666838185e-37,-3.5339453669316596e-29,2.517595516247181e-08
4.772687722221563e-05,0.0357716342693874,0.0001859895383191813,0.938,0.0,0.0,0.0058633903517482655,0.0011518130369999506,0.049906743792443274,1.6966258788095606e-15,-4.1144120946053575e-30,0.0018228797987734399,-5.410566713499563e-38,-7.042591355436956e-50,1.5612751938518247e-06,1.7125042363597596e-24,0.017788068809240824,1.8941156044811538e-08,4.912208526379864e-11,0.00017472006443553257,2.270077653943964e-06,6.053234938055957e-08,3.452738269574527e-37,1.0777841093968407e-29,2.5292814137538527e-08
4.776974156702708e-05,0.0357716342693874,0.00018585183286264079,0.938,0.0,0.0,0.0058617700167807665,0.001150878140761121,0.049906813587193344,1.7065649093381327e-15,-4.114412010988021e-30,0.001822921756076968,8.447550724881648e-38,-6.929861024927133e-50,1.5608459187436283e-06,1.7156743322620926e-24,0.017789869236240444,1.896856620015544e-08,4.9125160735962347e-11,0.0001746777116418689,2.270104935893415e-06,6.063875942121484e-08,3.933495658291427e-37,2.5094539958693492e-29,2.5410008122613945e-08
4.780831947735739e-05,0.0357716342693874,0.00018572814775704309,0.938,0.0,0.0,0.00586031347826978,0.0011500378239936212,0.049906876277633294,1.7155476843381529e-15,-4.11441179970624e-30,0.0018229594755554118,1.2736800159516384e-40,-6.749526889148586e-50,1.5604600356502211e-06,1.718550666480277e-24,0.017791487565215824,1.8993202625932382e-08,4.912791734294207e-11,0.00017463963615122244,2.270129107882449e-06,6.073444117103757e-08,-3.6087021510956645e-39,-1.1338827568202533e-30,2.551576913274719e-08
4.78468973876877e-05,0.0357716342693874,0.00018560469876088072,0.938,0.0,0.0,0.005858858606793689,0.0011491985376952075,0.049906938850083196,1.7245662089283895e-15,-4.1144115869079146e-30,0.0018229971552300708,-2.539644372436528e-39,-6.574255912810268e-50,1.5600745917914938e-06,1.7213980591580135e-24,0.01779310395080387,1.901780798769868e-08,4.913066324161686e-11,0.00017460160039660548,2.270152919216152e-06,6.083003972098108e-08,-1.0438819751241888e-39,-4.379463014060852e-31,2.562180148001635e-08
4.788547529801801e-05,0.0357716342693874,0.00018548148534643728,0.938,0.0,0.0,0.005857405399335751,0.0011483602799251566,0.04990700130480754,1.733620563565362e-15,-4.1144113889863545e-30,0.0018230347951734274,3.640651749299097e-39,-6.413428486955125e-50,1.559689586376494e-06,1.724250494906987e-24,0.017794718396622302,1.9042382216921384e-08,4.913339844608482e-11,0.0001745636043051368,2.2701763708751306e-06,6.092555458446661e-08,4.16122785444436e-39,8.950364286052488e-31,2.5728105151112204e-08
4.792019541731529e-05,0.0357716342693874,0.00018537079426036535,0.938,0.0,0.0,0.005856098932872608,0.0011476067257238983,0.04990705741362236,1.7418001838661781e-15,-4.11441123261441e-30,0.0018230686372118898,-3.940090888792673e-39,-6.284459168155047e-50,1.5593434557207287e-06,1.7268155911756175e-24,0.017796169742338202,1.9064472348781065e-08,4.913585099817743e-11,0.00017452944167477372,2.2701971706565513e-06,6.101144600945698e-08,-8.381332641595766e-39,-1.0322391343045329e-30,2.5824010424237762e-08
4.7954915536612575e-05,0.0357716342693874,0.00018526029318530028,0.938,0.0,0.0,0.005854793809640141,0.0011468540016549673,0.04990711342748557,1.7500089501624338e-15,-4.1144110922610235e-30,0.0018231024471789922,1.3446884243807924e-38,-6.16703950535091e-50,1.5589976789926261e-06,1.729370307172773e-24,0.017797619522387134,1.9086537159256874e-08,4.913829490958841e-11,0.00017449531105995486,2.2702176806099337e-06,6.109726890489436e-08,6.733815110800082e-38,4.079534265356192e-30,2.5920135444413693e-08
4.798963565590986e-05,0.0357716342693874,0.00018514998173838355,0.938,0.0,0.0,0.005853490027456644,0.001146102106313973,0.04990716934658907,1.7582469209514123e-15,-4.1144109326836214e-30,0.0018231362251270573,9.672586407161876e-39,-6.040308297032077e-50,1.558652255620241e-06,1.731936686675001e-24,0.017799067739386568,1.910857659974279e-08,4.9140730190735176e-11,0.000174461212408071,2.2702379014494976e-06,6.118302292105137e-08,1.7691248314288858e-38,2.2077140944517053e-30,2.601648019748125e-08
4.802435577520714e-05,0.0357716342693874,0.00018503985953734122,0.938,0.0,0.0,0.005852187584145889,0.001145351038299786,0.04990722517112444,1.7665141546803244e-15,-4.114410767673416e-30,0.001823169971108244,-1.5036967588909144e-38,-5.913052980115272e-50,1.558307185033327e-06,1.734503834706537e-24,0.017800514395947726,1.9130590622058607e-08,4.914315685196293e-11,0.00017442714566667596,2.2702578338892274e-06,6.126870770977977e-08,-5.856147145165341e-38,-4.188212847260293e-30,2.6113044667881112e-08
4.805907589450442e-05,0.0357716342693874,0.0001849299262004849,0.938,0.0,0.0,0.0058508864775371145,0.001144600796214532,0.049907280901283,1.774810709745858e-15,-4.114410620494032e-30,0.0018232036851745514,5.451667709142283e-39,-5.79932283105021e-50,1.5579624666631448e-06,1.7370518707065557e-24,0.01780195949467564,1.9152579178449038e-08,4.914557490360054e-11,0.00017439311078348572,2.2702774786428814e-06,6.135432292451227e-08,4.469675702645008e-38,1.9591661970202347e-30,2.620982883865659e-08
4.80937960138017e-05,0.0357716342693874,0.00018482018134671223,0.938,0.0,0.0,0.0058495867054649976,0.0011438513786635777,0.04990733653725573,1.78313664449372e-15,-4.1144104607111176e-30,0.001823237367377817,1.3317637638898837e-38,-5.680517209665186e-50,1.5576180999419822e-06,1.7396100791275323e-24,0.01780340303816912,1.91745422215827e-08,4.914798435623447e-11,0.00017435910770637807,2.270296836423959e-06,6.143986822026435e-08,2.5362956084939285e-38,3.0479768314069053e-30,2.630683269145691e-08
4.8128516133098985e-05,0.0357716342693874,0.00018471062459550787,0.938,0.0,0.0,0.005848288265769641,0.0011431027842555236,0.049907392079233365,1.7914920172181864e-15,-4.114410299758799e-30,0.0018232710177697186,-2.0547222702839822e-38,-5.563236586462807e-50,1.5572740843038272e-06,1.742177249191521e-24,0.017804845029020838,1.9196479704551238e-08,4.9150385220372065e-11,0.00017432513638339145,2.2703159079456846e-06,6.152534325363567e-08,-8.361123331262042e-38,-5.465032912254999e-30,2.640405620654047e-08
4.816323625239627e-05,0.0357716342693874,0.00018460125556694383,0.938,0.0,0.0,0.0058469911562965505,0.001142355011602194,0.04990744752740629,1.7998768861616526e-15,-4.1144101620375964e-30,0.0018233046364017752,2.182953256009667e-39,-5.462100445981381e-50,1.5569304191843e-06,1.7447197669517088e-24,0.01780628546981729,1.9218391580868315e-08,4.915277750641806e-11,0.0001742911967627248,2.270334693921038e-06,6.161074768281184e-08,4.799410190497066e-38,1.2990733122046558e-30,2.6501499362778167e-08
4.819795637169355e-05,0.0357716342693874,0.0001844920738816803,0.938,0.0,0.0,0.0058456953748966135,0.0011416080593186263,0.04990750288196463,1.8082913095141834e-15,-4.114410001434283e-30,0.0018233382233253472,2.431908193893712e-38,-5.349426300672025e-50,1.5565871040198996e-06,1.7472689494769087e-24,0.017807724363138863,1.9240277804468692e-08,4.915516122511611e-11,0.00017425728879273626,2.2703531950627135e-06,6.169608116756594e-08,5.764412382150293e-38,5.478621470743774e-30,2.6599162137656636e-08
4.823267649099083e-05,0.0357716342693874,0.00018438307916096645,0.938,0.0,0.0,0.005844400919426079,0.0011408619260230622,0.04990755814309821,1.8167353454130666e-15,-4.1144098322542866e-30,0.0018233717785916372,-2.5719334603227253e-38,-5.233849331168707e-50,1.5562441382487857e-06,1.7498377976871157e-24,0.01780916171155982,1.9262138329707252e-08,4.915753638714609e-11,0.00017422341242194294,2.270371412083078e-06,6.178134336925994e-08,-1.1397365520892297e-37,-6.638554749704442e-30,2.6697044507281694e-08
4.826739661028811e-05,0.0357716342693874,0.00018427427102664056,0.938,0.0,0.0,0.00584310778774655,0.0011401166103369392,0.04990761331099653,1.825209051942368e-15,-4.114409699453824e-30,0.0018234053022516902,-6.956959298862768e-39,-5.14237017468469e-50,1.5559015213109203e-06,1.7523768625241236e-24,0.01781059751764831,1.928397311135802e-08,4.9159903002957394e-11,0.0001741895675990201,2.270389345694238e-06,6.186653395084623e-08,3.79264453253227e-38,-5.334232439327172e-31,2.6795146446381628e-08
4.8302116729585395e-05,0.0357716342693874,0.0001841656491011313,0.938,0.0,0.0,0.00584181597772494,0.0011393721108848777,0.049907668385848813,1.8337124871324874e-15,-4.114409539967979e-30,0.0018234387943563966,3.98917140023727e-38,-5.036955812444559e-50,1.5555592526469773e-06,1.75491413221709e-24,0.01781203178396646,1.9305782104613196e-08,4.9162261083442595e-11,0.00017415575427280006,2.270406996607999e-06,6.195165257686892e-08,1.0470239510161942e-37,8.638209711162961e-30,2.6893467928310587e-08
4.833683684888268e-05,0.0357716342693874,0.00018405721300745798,0.938,0.0,0.0,0.005840525487233485,0.0011386284262946752,0.04990772336784398,1.842245708959717e-15,-4.114409362188376e-30,0.0018234722549564889,-2.8737642442012037e-38,-4.922581400084946e-50,1.5552173316991952e-06,1.757484649908981e-24,0.017813464513070296,1.9327565265082153e-08,4.9164610639492537e-11,0.00017412197239227234,2.270424365535767e-06,6.203669891346527e-08,-1.4680046689291817e-37,-7.360902832061098e-30,2.699200892505203e-08
4.837155696817996e-05,0.0357716342693874,0.0001839489623692311,0.938,0.0,0.0,0.005839236314149696,0.0011378855551972948,0.049907778257170646,1.850808775345802e-15,-4.114409238650104e-30,0.0018235056841025459,-2.4869116725222473e-38,-4.842856806644467e-50,1.554875757911855e-06,1.7600232743135347e-24,0.017814895707509833,1.934932254879047e-08,4.9166951681566995e-11,0.000174088221906582,2.2704414531886802e-06,6.212167262836689e-08,9.891048443283015e-39,-3.832900777278397e-30,2.7090769407222064e-08
4.840627708747724e-05,0.0357716342693874,0.00018384089681065306,0.938,0.0,0.0,0.005837948456356355,0.0011371434962268567,0.04990783305401714,1.8594017441574996e-15,-4.114409082851919e-30,0.0018235390818449925,6.113560130822587e-38,-4.745714910381327e-50,1.554534530729789e-06,1.762545482904926e-24,0.017816325369829064,1.937105391217892e-08,4.916928422068121e-11,0.00017405450276502984,2.2704582602775747e-06,6.2206573390901e-08,1.7250140745575302e-37,1.2652452033489456e-29,2.7189749344072956e-08
4.844099720677452e-05,0.0357716342693874,0.0001837330159565189,0.938,0.0,0.0,0.005836661911741495,0.0011364022480206282,0.049907887758571474,1.8680246732061448e-15,-4.114408888551235e-30,0.0018235724482340992,-2.5120070287598203e-38,-4.627367258107737e-50,1.554193649599211e-06,1.7651167125826945e-24,0.017817753502565984,1.9392759312102468e-08,4.9171608267997446e-11,0.00017402081491707104,2.2704747875127995e-06,6.229140087199165e-08,-1.7554093225491633e-37,-6.965860015312357e-30,2.728894870349656e-08
4.8475717326071805e-05,0.0357716342693874,0.00018362531943221658,0.938,0.0,0.0,0.005835376678198375,0.001135661809219014,0.049907942371021384,1.8766776202472156e-15,-4.1144087757541754e-30,0.0018236057833199836,-5.68063911239768e-38,-4.559976239033131e-50,1.5538531139686981e-06,1.767659493192552e-24,0.01781918010825263,1.9414438705829284e-08,4.9173923833948727e-11,0.0001739871583123149,2.27049103560442e-06,6.23761547441608e-08,-4.812138667916175e-38,-9.270862980960403e-30,2.7388367452027812e-08
4.851043744536909e-05,0.0357716342693874,0.00018351780686372745,0.938,0.0,0.0,0.0058340927536254675,0.0011349221784655475,0.049907996891554264,1.8853606429798962e-15,-4.1144086309554295e-30,0.001823639087152611,8.684905643107638e-38,-4.4751961784347435e-50,1.553512923287244e-06,1.770163332244271e-24,0.01782060518941504,1.94360920510397e-08,4.9176230929616456e-11,0.00017395353290052394,2.270507005262239e-06,6.246083468152938e-08,2.6310696873835824e-37,1.725173357261973e-29,2.748800555484822e-08
4.854168555273664e-05,0.0357716342693874,0.00018342120252566008,0.938,0.0,0.0,0.005832938338946655,0.0011342572005499886,0.049908045881599486,1.8932011257983078e-15,-4.114408377472894e-30,0.0018236690339216157,2.55704046937762e-39,-4.326864450008803e-50,1.5532070461508866e-06,1.7724713921092727e-24,0.01782188646107601,1.9455557755601673e-08,4.917830008312508e-11,0.00017392329665849907,2.270521140479588e-06,6.253698314285701e-08,-2.677357641009478e-38,3.954983738574131e-31,2.757786736543846e-08
4.857293366010419e-05,0.0357716342693874,0.00018332474661750576,0.938,0.0,0.0,0.00583178498131097,0.0011335928750727422,0.0499080947974797,1.90106605859984e-15,-4.114408184896427e-30,0.0018236989554520436,-1.5510704433768477e-37,-4.2172289959567203e-50,1.5529014475787866e-06,1.7747864254845656e-24,0.017823166501746802,1.947500229664697e-08,4.9180362392689437e-11,0.0001738930856057989,2.270535051256795e-06,6.261307121901904e-08,-1.7244505462680776e-37,-2.400353906073039e-29,2.7667906796424482e-08
4.860418176747174e-05,0.0357716342693874,0.0001832284388678403,0.938,0.0,0.0,0.005830632679197155,0.0011329292010514077,0.04990814363933092,1.9089554833285286e-15,-4.114408078420165e-30,0.0018237288517800065,1.060343302524564e-37,-4.1615263131850135e-50,1.5525961271724703e-06,1.7770096855488272e-24,0.01782444531325661,1.9494425644176834e-08,4.9182417866046435e-11,0.00017386289970611616,2.2705487381104866e-06,6.268909867577585e-08,3.627258118295881e-37,2.049609451051454e-29,2.7758123819625696e-08
4.863542987483929e-05,0.0357716342693874,0.00018313227900563052,0.938,0.0,0.0,0.0058294814310873196,0.0011322661775056138,0.04990819240728893,1.916869441890408e-15,-4.114407876303385e-30,0.0018237587229415165,1.8439090064057728e-37,-4.0496346602774646e-50,1.5522910845332968e-06,1.7792858905431535e-24,0.017825722897430774,1.951382776846038e-08,4.918446651214749e-11,0.00017383273892324248,2.27056220155693e-06,6.276506527993928e-08,9.517825334079713e-38,2.5713545462639714e-29,2.78485184059824e-08
4.866667798220684e-05,0.0357716342693874,0.00018303626676023432,0.938,0.0,0.0,0.005828331235466934,0.0011316038034570133,0.04990824110148937,1.92480797615326e-15,-4.1144076435491334e-30,0.0018237885689724896,-3.96158441432537e-38,-3.9209887992117588e-50,1.551986319265095e-06,1.781607612654795e-24,0.017826999256090766,1.9533208640033977e-08,4.918650833863479e-11,0.00017380260322106815,2.270575442112101e-06,6.284097079937313e-08,-7.886239853438179e-38,-6.577411278254429e-30,2.793909052555788e-08
4.869480127883764e-05,0.0357716342693874,0.00018294998172838282,0.938,0.0,0.0,0.005827296958038015,0.0011310082213263955,0.04990828486331895,1.9319737037868533e-15,-4.1144075447079885e-30,0.0018238154089433617,2.435431859922934e-38,-3.873322946073734e-50,1.551712267348575e-06,1.7836417334299075e-24,0.01782814693257251,1.9550633229246386e-08,4.918834015822411e-11,0.00017377550250334347,2.270587168466001e-06,6.290923334840741e-08,1.4710301597769257e-37,5.4279383137034054e-30,2.8020757198630078e-08
4.872011224580536e-05,0.0357716342693874,0.00018287242708196194,0.938,0.0,0.0,0.005826366835298312,0.0011304726459548124,0.04990832419806001,1.9384399327093503e-15,-4.114407447935335e-30,0.0018238395475593265,6.416797401130436e-38,-3.8265743223864585e-50,1.5514658122041546e-06,1.7854842009095104e-24,0.01782917899502812,1.9566300603306927e-08,4.9189984083747795e-11,0.0001737511291804456,2.2705975684889553e-06,6.297062703961651e-08,-3.586676868493745e-38,7.617600773608504e-30,2.8094380114644313e-08
4.8745423212773076e-05,0.0357716342693874,0.00018279496880700607,0.938,0.0,0.0,0.005825437400415032,0.0011299374949854167,0.049908363484649186,1.944922360064738e-15,-4.1144073028094716e-30,0.0018238636697506855,-6.852187608216338e-38,-3.751660114644336e-50,1.5512195383400183e-06,1.787351350904516e-24,0.017830210256649943,1.95819539819505e-08,4.919162354940594e-11,0.0001737267722491113,2.2706078231895334e-06,6.303198024384158e-08,-1.1163038533412521e-37,-1.0090701802845216e-29,2.816811945410968e-08
4.8770734179740795e-05,0.0357716342693874,0.00018271760676043757,0.938,0.0,0.0,0.0058245086525897,0.00112940276790214,0.04990840272315818,1.9514210080286807e-15,-4.1144071971789166e-30,0.0018238877755363393,-3.301194167052559e-39,-3.701458391659972e-50,1.550973445546933e-06,1.7891796832729612e-24,0.01783124071839867,1.959759335002962e-08,4.919325855941088e-11,0.000173702431690338,2.270617932841406e-06,6.309329283973904e-08,1.246815493791236e-37,1.207242749961959e-30,2.8241975199441108e-08
4.8796045146708514e-05,0.0357716342693874,0.0001826403407993475,0.938,0.0,0.0,0.005823580591025279,0.0011288684641897737,0.04990844191365858,1.9579358987598913e-15,-4.114407067415665e-30,0.0018239118649351475,3.389753345665223e-37,-3.6381410284260255e-50,1.5507275336154252e-06,1.790975409415924e-24,0.0178322703812333,1.961321869251064e-08,4.919488911862136e-11,0.00017367810748516473,2.2706278977181126e-06,6.315456470641893e-08,-9.238822302341063e-38,3.818145395538863e-29,2.8315947332680154e-08
4.882135611367623e-05,0.0357716342693874,0.00018256317078099601,0.938,0.0,0.0,0.0058226532149261425,0.0011283345833339698,0.04990848105622191,1.9644670544000463e-15,-4.1144067989447734e-30,0.0018239359379659274,9.462728941245812e-39,-3.4931602989800747e-50,1.5504818023378114e-06,1.7928654809931382e-24,0.017833299246111236,1.9628829994473536e-08,4.919651523107906e-11,0.00017365379961467196,2.270637718093082e-06,6.321579572344515e-08,-1.2902624183761986e-37,6.515793345481417e-32,2.8390035835495776e-08
4.884666708064395e-05,0.0357716342693874,0.00018248609656281215,0.938,0.0,0.0,0.0058217265234980844,0.0011278011248212366,0.04990852015091959,1.9710144970737004e-15,-4.114406626470876e-30,0.0018239599946474568,-1.801508581782821e-37,-3.4072935162467597e-50,1.5502362515058082e-06,1.7947283770255303e-24,0.01783432731398823,1.9644427241111675e-08,4.91981369009702e-11,0.0001736295080599818,2.270647394239624e-06,6.327698577083543e-08,1.6674416325955862e-37,-1.7733115586423178e-29,2.8464240689185098e-08
4.887197804761167e-05,0.0357716342693874,0.00018240911800239428,0.938,0.0,0.0,0.005820800515948322,0.0011272680881389372,0.04990855919782298,1.9775782488881956e-15,-4.11440656820382e-30,0.0018239840349984708,6.571727601446603e-38,-3.390394472482566e-50,1.5499908809109383e-06,1.796537579492135e-24,0.017835354585818412,1.966001041773158e-08,4.9199754133281546e-11,0.00017360523280225725,2.270656926430884e-06,6.333813472906166e-08,1.8426890268481314e-38,6.762735374215617e-30,2.8538561874674227e-08
4.889728901457939e-05,0.0357716342693874,0.0001823322349575101,0.938,0.0,0.0,0.005819875191485474,0.001126735472775289,0.049908598197003336,1.984158331933589e-15,-4.1144064647204125e-30,0.0018240080590376658,2.1042950965007817e-38,-3.3465570775285846e-50,1.5497456903464512e-06,1.7983829330847502e-24,0.01783638106255431,1.9675579509752744e-08,4.920136693208855e-11,0.0001735809738227028,2.2706663149398607e-06,6.339924247904973e-08,-5.432781461102706e-38,1.9065777246470164e-30,2.861299937251889e-08
4.892259998154711e-05,0.0357716342693874,0.00018225544728609625,0.938,0.0,0.0,0.00581895054931957,0.001126203278219361,0.04990863714853183,1.990754768282545e-15,-4.114406389182483e-30,0.001824032066783695,-3.5458302287236446e-37,-3.3194811659804653e-50,1.5495006796056232e-06,1.800263959300235e-24,0.017837406745146795,1.9691134502707348e-08,4.920297530151521e-11,0.00017355673110256372,2.270675560039485e-06,6.346030890217988e-08,2.6474598235725214e-37,-3.242991673322649e-29,2.8687553162905385e-08
4.8947910948514826e-05,0.0357716342693874,0.00018217875484625925,0.938,0.0,0.0,0.005818026588662048,0.0011256715039610716,0.049908676052479554,1.9973675799902954e-15,-4.114406359649396e-30,0.0018240560582551732,-7.981366006331731e-38,-3.3209592194837785e-50,1.5492558484808622e-06,1.802068246506278e-24,0.01783843163454517,1.9706675382240162e-08,4.920457924659243e-11,0.00017353250462312625,2.2706846620024617e-06,6.352133388028665e-08,1.6687023530175643e-37,-5.9897437557737506e-30,2.876222322565102e-08
4.8973221915482545e-05,0.0357716342693874,0.00018210215749627493,0.938,0.0,0.0,0.005817103308725742,0.0011251401494911887,0.04990871490891753,2.003996789094531e-15,-4.114406252843042e-30,0.0018240800334706733,8.907237608909672e-38,-3.276699011014767e-50,1.5490111967662773e-06,1.8038875253285325e-24,0.017839455731697085,1.972220213410825e-08,4.9206178771695064e-11,0.00017350829436571752,2.2706936211013333e-06,6.358231729565884e-08,-4.6607292452584396e-38,8.22698207868407e-30,2.883700954020504e-08
4.8998532882450264e-05,0.0357716342693874,0.0001820256550945887,0.938,0.0,0.0,0.005816180708724885,0.0011246092143013247,0.049908753717916636,2.0106424176152733e-15,-4.114406128876133e-30,0.001824103992448729,-4.0033336564512586e-37,-3.2225030072341314e-50,1.5487667242565912e-06,1.805779110713176e-24,0.017840479037548616,1.9737714744180634e-08,4.9207773880751005e-11,0.00017348410031170497,2.2707024376085914e-06,6.36432590310399e-08,1.44977056078728e-37,-3.6421284896903763e-29,2.891191208564981e-08
4.902384384941798e-05,0.0357716342693874,0.0001819492474998156,0.938,0.0,0.0,0.005815258787875101,0.001124078697883937,0.04990879247954775,2.0173044875548683e-15,-4.114406140622579e-30,0.0018241279352078329,-6.963599119249019e-38,-3.249955705328177e-50,1.5485224307453245e-06,1.8075777897763753e-24,0.017841501553044207,1.9753213198438263e-08,4.9209364578632954e-11,0.00017345992244249665,2.270711111796554e-06,6.370415896962779e-08,2.2729645039252907e-38,-7.404517988696263e-30,2.8986930840700934e-08
4.90491548163857e-05,0.0357716342693874,0.00018187293457074054,0.938,0.0,0.0,0.005814337545393408,0.0011235485997323261,0.04990883119388157,2.0239830208978697e-15,-4.114406082034627e-30,0.0018241518617664388,3.082693102219093e-37,-3.235072636731165e-50,1.5482783160275717e-06,1.8093702415169814e-24,0.017842523279126724,1.9768697482973706e-08,4.921095086989245e-11,0.00017343576073954107,2.2707196439373727e-06,6.376501699507499e-08,-1.308773238965797e-37,2.6326215760046255e-29,2.9062065783708264e-08
