Time (s),Volume (m^3),NH2_X(8),NH_X(9),H2O_X(10),N2O_X(11),H_X(12),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),H2(13)
2.0657187817457806e-06,0.0505958752244895,6.701400230699889e-07,1.3580869115387484e-08,7.648587017229036e-07,5.737608178720403e-38,6.559052170778587e-05,0.938,6.41726782832595e-19,0.018535618051534725,1.749342011517329e-07,1.823938986853483e-09,2.314860244659458e-06,0.0,0.0,0.015363585200526404,0.0007603034849579105,0.04994300829590878,4.116603500043201e-24,1.731574624236935e-30,0.0019968264846620043,3.603543412475424e-36,2.4041724748563036e-05
2.071291616463246e-06,0.0505958752244895,6.701697301459925e-07,1.365947680269529e-08,7.645269015334404e-07,5.815711830618484e-38,6.552214592621745e-05,0.938,6.461998492738005e-19,0.018542149361428215,1.760174041987047e-07,1.8242396094570598e-09,2.3138892340421358e-06,0.0,0.0,0.015357122377406855,0.0007570349756297435,0.049943014336171196,4.1716604707916694e-24,1.7467034359496203e-30,0.001996826264154812,3.655540560818963e-36,2.407192229261582e-05
2.076864451180712e-06,0.0505958752244895,6.701990909443389e-07,1.3738529163532082e-08,7.641968176974341e-07,5.894806078936344e-38,6.54541423296564e-05,0.938,6.506995366135875e-19,0.01854864718516271,1.771067663606947e-07,1.824539343276885e-09,2.312923187053393e-06,0.0,0.0,0.01535069265532469,0.0007537832426113565,0.04994302030825758,4.2274012115598855e-24,1.7619376052712364e-30,0.0019968260324264796,3.708225195630238e-36,2.410200971448947e-05
2.0824372858981774e-06,0.0505958752244895,6.702281045370792e-07,1.3818028621976522e-08,7.63868438702403e-07,5.974902935168902e-38,6.538650893692762e-05,0.938,6.552259977280523e-19,0.01855511174347165,1.7820232279971427e-07,1.8248381771027342e-09,2.311962070581511e-06,0.0,0.0,0.015344295815535628,0.0007505481753635842,0.04994302621252435,4.28383386619835e-24,1.777277758965983e-30,0.0019968257894734617,3.7616058751009044e-36,2.413198771457453e-05
2.088010120615643e-06,0.0505958752244895,6.702567700550076e-07,1.3897977615852122e-08,7.635417531382205e-07,6.056014552460558e-38,6.531924377222013e-05,0.938,6.597793863448047e-19,0.018561543255172144,1.79304108869691e-07,1.825136100091412e-09,2.31100585180643e-06,0.0,0.0,0.015337931641205668,0.0007473296643040195,0.04994303204933061,4.34096667348776e-24,1.792724527396826e-30,0.0019968255352916546,3.815691260100282e-36,2.416185698811822e-05
2.0935829553331087e-06,0.0505958752244895,6.70285086686219e-07,1.3978378596793735e-08,7.632167496959529e-07,6.13815322724371e-38,6.525234486519137e-05,0.938,6.643598570476844e-19,0.018567941937186225,1.8041216011756686e-07,1.8254331017585065e-09,2.310054498196454e-06,0.0,0.0,0.015331599917389806,0.0007441276007964575,0.0499430378190381,4.398807968229319e-24,1.8082785445455444e-30,0.0019968252698764045,3.870490115377482e-36,2.4191618225259478e-05
2.0991557900505743e-06,0.0505958752244895,6.703130536747874e-07,1.4059234030314438e-08,7.628934171667133e-07,6.221331400896054e-38,6.518581025106861e-05,0.938,6.689675652814967e-19,0.018574308004561706,1.8152651228440136e-07,1.8257291719717995e-09,2.3091079775049905e-06,0.0,0.0,0.015325300431011015,0.000740941877140484,0.049943043522011024,4.45736618234746e-24,1.82394044803288e-30,0.0019968249932225068,3.926011310777337e-36,2.4221272111063825e-05
2.10472862476804e-06,0.0505958752244895,6.703406703193847e-07,1.4140546395873145e-08,7.62571744440532e-07,6.305561661416574e-38,6.511963797074712e-05,0.938,6.73602667356769e-19,0.018580641670492823,1.8264720130647952e-07,1.8260243009490256e-09,2.308166257767394e-06,0.0,0.0,0.015319032970839521,0.0007377723865611998,0.04994304915861607,4.5166498460050805e-24,1.8397108791388026e-30,0.0019968247053242126,3.982263822470348e-36,2.425081932555818e-05
2.1103014594855056e-06,0.0505958752244895,6.703679359718568e-07,1.4222318186942036e-08,7.62251720505241e-07,6.390856745120723e-38,6.505382607088596e-05,0.938,6.782653204545431e-19,0.018586943146340604,1.8377426331642582e-07,1.8263184792495005e-09,2.3072293072977997e-06,0.0,0.0,0.015312797327472375,0.0007346190231990864,0.04994305472922227,4.5766675887314604e-24,1.8555904828228905e-30,0.0019968244061752288,4.039256734196746e-36,2.4280260543765495e-05
2.115874294202971e-06,0.0505958752244895,6.7039485003601e-07,1.4304551911074257e-08,7.619333344453742e-07,6.477229538355071e-38,6.498837260400014e-05,0.938,6.829556826311859e-19,0.018593212641652937,1.8490773464432308e-07,1.8266116977652058e-09,2.3062970946859723e-06,0.0,0.0,0.01530659329331326,0.0007314816821000044,0.049943060234200934,4.637428140562992e-24,1.871579907744818e-30,0.0019968240957687245,4.096999238524891e-36,2.4309596435739285e-05
2.121447128920437e-06,0.0505958752244895,6.704214119663474e-07,1.43872500899728e-08,7.616165754410844e-07,6.56469307923128e-38,6.492327562855054e-05,0.938,6.8767391282322325e-19,0.018599450364184398,1.8604765181883663e-07,1.8269039477217421e-09,2.305369588794291e-06,0.0,0.0,0.015300420662552617,0.0007283602592053278,0.0499430656739256,4.698940333196858e-24,1.8876798062849583e-30,0.0019968237740973322,4.1555006381241096e-36,2.4338827666598025e-05
2.1270199636379024e-06,0.0505958752244895,6.704476212666126e-07,1.4470415259559017e-08,7.613014327670727e-07,6.653260559379854e-38,6.485853320903118e-05,0.938,6.9242017085220555e-19,0.01860565651991576,1.8719405156834397e-07,1.827195220671396e-09,2.304446758754737e-06,0.0,0.0,0.015294279231147996,0.0007252546513422067,0.049943071048771874,4.761213101157833e-24,1.9038908345651036e-30,0.0019968234411531518,4.21477034705219e-36,2.436795489655945e-05
2.132592798355368e-06,0.0505958752244895,6.704734774886657e-07,1.455404997004085e-08,7.609878957915334e-07,6.742945325724079e-38,6.479414341605319e-05,0.938,6.971946174295962e-19,0.018611831313073333,1.883469708220701e-07,1.827485508478797e-09,2.303528573965816e-06,0.0,0.0,0.015288168796804691,0.0007221647562139615,0.04994307635911747,4.824255482978309e-24,1.9202136524692907e-30,0.0019968230969277558,4.274817892057662e-36,2.4396978780974654e-05
2.1381656330728337e-06,0.0505958752244895,6.704989802314242e-07,1.4638156785983044e-08,7.606759539751134e-07,6.833760882273992e-38,6.473010432642639e-05,0.938,7.019974141616833e-19,0.018617974946147958,1.895064467112277e-07,1.8277748033254684e-09,2.3026150040896665e-06,0.0,0.0,0.015282089158956643,0.0007190904723906032,0.04994308160534208,4.888076622391759e-24,1.9366489236647528e-30,0.001996822741412183,4.3356529138970435e-36,2.442589997036209e-05
2.1437384677902993e-06,0.0505958752244895,6.705241291393095e-07,1.4722738286377215e-08,7.603655968698861e-07,6.925720891940665e-38,6.466641402323867e-05,0.938,7.068287235545168e-19,0.018624087619913805,1.9067251657016288e-07,1.8280630977088211e-09,2.3017060190492434e-06,0.0,0.0,0.01527604011874757,0.0007160316992994782,0.04994308678782731,4.952685769539706e-24,1.9531973156229816e-30,0.0019968223745969564,4.397285168667224e-36,2.4454719110441472e-05
2.149311302507765e-06,0.0505958752244895,6.705489239011212e-07,1.4807797064710037e-08,7.600568141183378e-07,7.018839178371438e-38,6.460307059593255e-05,0.938,7.116887090188817e-19,0.018630169533446896,1.9184521793750732e-07,1.8283503844175773e-09,2.300801589025274e-06,0.0,0.0,0.01527002147901236,0.0007129883372160382,0.04994309190695654,5.0180922821924346e-24,1.9698594996409e-30,0.0019968219964720734,4.459724529153158e-36,2.448343684216745e-05
2.1548841372252306e-06,0.0505958752244895,6.705733642493616e-07,1.489333572903467e-08,7.597495954523688e-07,7.113129727806005e-38,6.45400721403784e-05,0.938,7.165775348752849e-19,0.01863622088414343,1.930245885573348e-07,1.8286366565371432e-09,2.29990168445346e-06,0.0,0.0,0.015264033044258713,0.0007099602872547293,0.049943096963115025,5.084305626983543e-24,1.9866361508621634e-30,0.001996821607027013,4.5229809861910394e-36,2.451205380176323e-05
2.1598996884709495e-06,0.0505958752244895,6.705950573519536e-07,1.497073299680088e-08,7.594744275308571e-07,7.199005199296662e-38,6.448366691270143e-05,0.938,7.210022732291768e-19,0.018641641130353572,1.9409175568799965e-07,1.828893428509419e-09,2.2990956153689845e-06,0.0,0.0,0.015258669117998986,0.00070724805309405,0.0499431014601374,5.144595391657867e-24,2.001833567543134e-30,0.0019968212468385966,4.580618768721259e-36,2.4537723427280183e-05
2.1649152397166684e-06,0.0505958752244895,6.70616463060279e-07,1.5048523018537916e-08,7.592005109116298e-07,7.285852094779004e-38,6.442753819615485e-05,0.938,7.25450627222683e-19,0.018647036920783223,1.9516438346045614e-07,1.8291493686821012e-09,2.2982931669593483e-06,0.0,0.0,0.01525332936057146,0.0007045480714032496,0.04994310590675002,5.205553504634988e-24,2.0171247503011267e-30,0.001996820877463504,4.638934041236547e-36,2.4563312396117003e-05
2.1694292358378153e-06,0.0505958752244895,6.706354823845161e-07,1.5118871439192476e-08,7.589550497802158e-07,7.36485357831766e-38,6.437725763218505e-05,0.938,7.294744377609919e-19,0.018651872338608697,1.9613444039967706e-07,1.8293789999748246e-09,2.297574041680091e-06,0.0,0.0,0.015248544128242053,0.0007021285055633062,0.04994310986583594,5.260993137472975e-24,2.030967398188745e-30,0.001996820537164099,4.6920032657173326e-36,2.458627388199235e-05
2.1739432319589623e-06,0.0505958752244895,6.706542687681544e-07,1.5189540970245713e-08,7.5871059100172e-07,7.444658214061624e-38,6.432719892989435e-05,0.938,7.3351756467749875e-19,0.018656688162735784,1.971089635626223e-07,1.8296079508109538e-09,2.2968578168860323e-06,0.0,0.0,0.015243778259292802,0.0006997187562686098,0.04994311378452808,5.31698515981499e-24,2.0448867682465942e-30,0.001996820189409815,4.7456329070864175e-36,2.460917073277632e-05
2.1784572280801092e-06,0.0505958752244895,6.706728221655635e-07,1.5260533033144512e-08,7.584671293273987e-07,7.525273837546252e-38,6.42773610932283e-05,0.938,7.375800975149807e-19,0.018661484494155403,1.9808797350869702e-07,1.8298362181905965e-09,2.2961444774593453e-06,0.0,0.0,0.015239031653727272,0.0006973187729220619,0.049943117663034955,5.373534872172449e-24,2.0588832286458443e-30,0.0019968198341938355,4.7998285673556616e-36,2.4632003275450373e-05
2.1825198245891417e-06,0.0505958752244895,6.706893209952541e-07,1.532470283449446e-08,7.582488620357144e-07,7.598527829278672e-38,6.423269505945328e-05,0.938,7.412530434633319e-19,0.018665784609087348,1.9897293572555492e-07,1.8300410720993555e-09,2.295504926552845e-06,0.0,0.0,0.015234776096811604,0.0006951670962519866,0.04994312111950561,5.4249108592919775e-24,2.0715462609155405e-30,0.001996819508113894,4.8490932814205336e-36,2.4652497849093985e-05
2.186176161447271e-06,0.0505958752244895,6.707040085576384e-07,1.5382680877886993e-08,7.580531052868681e-07,7.665028356570702e-38,6.41926473049811e-05,0.938,7.445722510958803e-19,0.018669641342387425,1.9977253583646627e-07,1.830224963639815e-09,2.2949313096096856e-06,0.0,0.0,0.015230959308190076,0.0006932372857561368,0.04994312420277008,5.471542432548457e-24,2.082996858829904e-30,0.0019968192094651205,4.893830875450401e-36,2.467089884864967e-05
2.1898324983054e-06,0.0505958752244895,6.707185432285547e-07,1.5440873082957446e-08,7.57857993523961e-07,7.732075150274688e-38,6.415274269904971e-05,0.938,7.47904351489372e-19,0.018673485463860585,2.0057511658081918e-07,1.8304084018269628e-09,2.294359559213651e-06,0.0,0.0,0.015227154982693954,0.0006913137938478799,0.04994312726004178,5.518549495021217e-24,2.0944986959473296e-30,0.0019968189059078956,4.9389499734395744e-36,2.468925823063231e-05
2.193488835163529e-06,0.0505958752244895,6.707329250137798e-07,1.5499280217550822e-08,7.576635240264595e-07,7.79967251934458e-38,6.41129807179791e-05,0.938,7.512493930100791e-19,0.018677317025881414,2.0138068906092743e-07,1.8305913852887922e-09,2.293789667526945e-06,0.0,0.0,0.01522336306847099,0.0006893965942852975,0.049943130291432616,5.56593496054364e-24,2.1060519712266365e-30,0.0019968185974381823,4.9844536577716546e-36,2.4707576165077002e-05
2.196779538335845e-06,0.0505958752244895,6.707457379131397e-07,1.555203104031478e-08,7.574890483793014e-07,7.860984481486295e-38,6.407731644748779e-05,0.938,7.54271035159351e-19,0.018680754736426455,2.0210827143529344e-07,1.8307556805284021e-09,2.2932783477622996e-06,0.0,0.0,0.015219960914681464,0.0006876764730602776,0.04994313299764897,5.608907840264183e-24,2.116494063647225e-30,0.00199681831561185,5.0257383619835046e-36,2.4724027008300336e-05
2.200070241508161e-06,0.0505958752244895,6.707584269980237e-07,1.5604957143945265e-08,7.573150888137173e-07,7.922749114814827e-38,6.404176690005205e-05,0.938,7.573032344491672e-19,0.018684182353788832,2.0283829429066284e-07,1.8309196054410005e-09,2.292768521585546e-06,0.0,0.0,0.015216568734850293,0.0006859614085640669,0.049943135683074645,5.652191760132721e-24,2.1269781288341167e-30,0.0019968180297999833,5.0673393784622835e-36,2.474044453887104e-05
2.203360944680477e-06,0.0505958752244895,6.707709922856329e-07,1.5658059094055616e-08,7.571416433776658e-07,7.984969629861262e-38,6.400633169659735e-05,0.938,7.603460265062693e-19,0.01868759991556151,2.0357076580376262e-07,1.8310831591269302e-09,2.2922601833720687e-06,0.0,0.0,0.01521318649176242,0.0006842513819601283,0.04994313834779174,5.695788890705707e-24,2.1375043133840042e-30,0.001996817739999446,5.109259004642754e-36,2.4756828879035302e-05
2.2063225775355616e-06,0.0505958752244895,6.707821952152503e-07,1.570600166687314e-08,7.569859804604507e-07,8.041360543660712e-38,6.397453746497705e-05,0.938,7.630936257133982e-19,0.018690667154550544,2.0423209054727938e-07,1.8312300393258996e-09,2.291803946562186e-06,0.0,0.0,0.015210150938287608,0.0006827166499198884,0.04994314072839923,5.7352959093047284e-24,2.1470140130950156e-30,0.00199681747576601,5.147260991332798e-36,2.477154650799093e-05
2.209284210390646e-06,0.0505958752244895,6.707932979043641e-07,1.5754087549947888e-08,7.568307310055151e-07,8.098125712005643e-38,6.394283527048862e-05,0.938,7.658498601512251e-19,0.018693726305961455,2.0489541134625367e-07,1.831376617512196e-09,2.291348906407809e-06,0.0,0.0,0.01520712337670484,0.0006811859697857903,0.04994314309235938,5.7750600020762356e-24,2.1565580562009145e-30,0.0019968172082967936,5.1855246235105206e-36,2.4786237439668675e-05
